sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,conceptId,comment
372-Diagnostic Tests-Scoring test result-WHO FRAX BMI,372-Diagnostic Tests-Scoring test result-WHO FRAX BMI,2,,0.30579280853271484,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CHA1DS2VASC,372-Diagnostic Tests-Scoring test result-CHA1DS2VASC,1,,0.2589063048362732,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CHA2DS2VASC,372-Diagnostic Tests-Scoring test result-CHA2DS2VASC,336,,0.48100388050079346,APPROVED,37017409,
372-Diagnostic Tests-Scoring test result-PHQ.,372-Diagnostic Tests-Scoring test result-PHQ.,2,,0.3268848955631256,APPROVED,0,
489-Examination Findings-Ankle Brachial Pressure Index-Pressure Index Value,489-Examination Findings-Ankle Brachial Pressure Index-Pressure Index Value,33416,,0.49272286891937256,APPROVED,0,
372-Diagnostic Tests-Scoring test result-IN PERSON.,372-Diagnostic Tests-Scoring test result-IN PERSON.,1,,0.33948907256126404,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0,372-Diagnostic Tests-Scoring test result-0,332,,0.3818773925304413,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ALCOHOL FAST,372-Diagnostic Tests-Scoring test result-ALCOHOL FAST,2,,0.35956522822380066,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAT TOOL,372-Diagnostic Tests-Scoring test result-FRAT TOOL,321,,0.3599683940410614,APPROVED,0,
492-Elderly-Palliative Care at Home-Moving equipment at home,492-Elderly-Palliative Care at Home-Moving equipment at home,1402,,0.41077908873558044,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MODERATELY SY,372-Diagnostic Tests-Scoring test result-MODERATELY SY,1,,0.34384194016456604,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FAT,372-Diagnostic Tests-Scoring test result-FAT,2,,0.3725805878639221,APPROVED,0,
372-Diagnostic Tests-Scoring test result-EPDS,372-Diagnostic Tests-Scoring test result-EPDS,307,,0.33963897824287415,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1.28,372-Diagnostic Tests-Scoring test result-1.28,1,,0.35651111602783203,APPROVED,0,
492-Elderly-Palliative Care at Home-Catheter products at home,492-Elderly-Palliative Care at Home-Catheter products at home,1402,,0.3387487232685089,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CONTRACT +,372-Diagnostic Tests-Scoring test result-CONTRACT +,2,,0.3483944535255432,APPROVED,0,
372-Diagnostic Tests-Scoring test result-23,372-Diagnostic Tests-Scoring test result-23,297,,0.37236282229423523,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20/20 X43,372-Diagnostic Tests-Scoring test result-20/20 X43,1,,0.29791492223739624,APPROVED,0,
372-Diagnostic Tests-Scoring test result-/30,372-Diagnostic Tests-Scoring test result-/30,294,,0.334858775138855,APPROVED,0,
492-Elderly-Palliative Care at Home-Add. drugs available at home,492-Elderly-Palliative Care at Home-Add. drugs available at home,1402,,0.3113700747489929,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SAP TEMPLATE,372-Diagnostic Tests-Scoring test result-SAP TEMPLATE,2,,0.3401002883911133,APPROVED,0,
372-Diagnostic Tests-Scoring test result-J2BS GUIDELIN,372-Diagnostic Tests-Scoring test result-J2BS GUIDELIN,1,,0.26864150166511536,APPROVED,0,
372-Diagnostic Tests-Scoring test result-6 WEEK POST N,372-Diagnostic Tests-Scoring test result-6 WEEK POST N,290,,0.307415634393692,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.136,372-Diagnostic Tests-Scoring test result-0.136,2,,0.3450891375541687,APPROVED,0,
372-Diagnostic Tests-Scoring test result-113202310,372-Diagnostic Tests-Scoring test result-113202310,1,,0.30876192450523376,APPROVED,0,
372-Diagnostic Tests-Scoring test result-25,372-Diagnostic Tests-Scoring test result-25,287,,0.37893345952033997,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.147,372-Diagnostic Tests-Scoring test result-0.147,2,,0.3437155485153198,APPROVED,0,
494-Elderly-Palliative OOH arrangements-Date discussed with patient,494-Elderly-Palliative OOH arrangements-Date discussed with patient,4972,,0.40647923946380615,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.15,372-Diagnostic Tests-Scoring test result-0.15,1,,0.36159634590148926,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CHADS2,372-Diagnostic Tests-Scoring test result-CHADS2,283,,0.3953203558921814,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PPS %,372-Diagnostic Tests-Scoring test result-PPS %,2,,0.3354063630104065,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SJEEGWIRF,372-Diagnostic Tests-Scoring test result-SJEEGWIRF,1,,0.28236642479896545,APPROVED,0,
494-Elderly-Palliative OOH arrangements-Date discussed with carer,494-Elderly-Palliative OOH arrangements-Date discussed with carer,4972,,0.39723092317581177,APPROVED,0,
372-Diagnostic Tests-Scoring test result-6 WEEK POST,372-Diagnostic Tests-Scoring test result-6 WEEK POST,2,,0.30996501445770264,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MODERATE,372-Diagnostic Tests-Scoring test result-MODERATE,270,,0.36162638664245605,APPROVED,0,
372-Diagnostic Tests-Scoring test result-19/40,372-Diagnostic Tests-Scoring test result-19/40,1,,0.31380441784858704,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0,372-Diagnostic Tests-Scoring test result-0,1,,0.3818773925304413,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PERCENT,372-Diagnostic Tests-Scoring test result-PERCENT,261,,0.3544001281261444,APPROVED,0,
372-Diagnostic Tests-Scoring test result-3/6 QUALITY,372-Diagnostic Tests-Scoring test result-3/6 QUALITY,2,,0.28707337379455566,APPROVED,0,
494-Elderly-Palliative OOH arrangements-Should GP be contacted OO,494-Elderly-Palliative OOH arrangements-Should GP be contacted OO,4972,,0.26232191920280457,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHQ 0,372-Diagnostic Tests-Scoring test result-PHQ 0,1,,0.3286265432834625,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JCS,372-Diagnostic Tests-Scoring test result-JCS,258,,0.3190041482448578,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESTIOAIRE,372-Diagnostic Tests-Scoring test result-QUESTIOAIRE,2,,0.3224548399448395,APPROVED,0,
#NAME?,#NAME?,2,,0.22400039434432983,APPROVED,0,
498-Miscellaneous-Language Spoken-Preferred Language,498-Miscellaneous-Language Spoken-Preferred Language,997122,,0.4982627332210541,APPROVED,4052785,
372-Diagnostic Tests-Scoring test result-22X 1.5,372-Diagnostic Tests-Scoring test result-22X 1.5,1,,0.3220527172088623,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESTION,372-Diagnostic Tests-Scoring test result-QUESTION,257,,0.34668317437171936,APPROVED,0,
498-Miscellaneous-Language Spoken-Langugae Spoken,498-Miscellaneous-Language Spoken-Langugae Spoken,997122,,0.4932782053947449,APPROVED,4052785,
372-Diagnostic Tests-Scoring test result-HEARTLANDS,372-Diagnostic Tests-Scoring test result-HEARTLANDS,2,,0.32686901092529297,APPROVED,0,
372-Diagnostic Tests-Scoring test result-24/35,372-Diagnostic Tests-Scoring test result-24/35,1,,0.31827160716056824,APPROVED,0,
499-Miscellaneous-Language Read-Language Read,499-Miscellaneous-Language Read-Language Read,34729,,0.43354979157447815,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CALCULATION,372-Diagnostic Tests-Scoring test result-CALCULATION,253,,0.35316652059555054,APPROVED,0,
372-Diagnostic Tests-Scoring test result-POINTS.,372-Diagnostic Tests-Scoring test result-POINTS.,2,,0.3512997329235077,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBS CVD RIDSK,372-Diagnostic Tests-Scoring test result-JBS CVD RIDSK,1,,0.27146682143211365,APPROVED,0,
499-Miscellaneous-Language Read-Preferred Language,499-Miscellaneous-Language Read-Preferred Language,34729,,0.48433709144592285,APPROVED,0,
372-Diagnostic Tests-Scoring test result-OUT OF 30,372-Diagnostic Tests-Scoring test result-OUT OF 30,249,,0.34610694646835327,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ASSISTED,372-Diagnostic Tests-Scoring test result-ASSISTED,2,,0.35717064142227173,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FFAST,372-Diagnostic Tests-Scoring test result-FFAST,1,,0.3383779227733612,APPROVED,0,
372-Diagnostic Tests-Scoring test result-BLF/ACT,372-Diagnostic Tests-Scoring test result-BLF/ACT,249,,0.3130016028881073,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2.3,372-Diagnostic Tests-Scoring test result-2.3,2,,0.3649372160434723,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HAS-BLED2,372-Diagnostic Tests-Scoring test result-HAS-BLED2,1,,0.41881412267684937,APPROVED,0,
500-Miscellaneous-Research Study Participation-Reference Database,500-Miscellaneous-Research Study Participation-Reference Database,6063,,0.5219043493270874,APPROVED,0,
372-Diagnostic Tests-Scoring test result-LOW RISK,372-Diagnostic Tests-Scoring test result-LOW RISK,247,,0.35259711742401123,APPROVED,0,
372-Diagnostic Tests-Scoring test result-/63,372-Diagnostic Tests-Scoring test result-/63,2,,0.3174950182437897,APPROVED,0,
372-Diagnostic Tests-Scoring test result-VISION Q RISK,372-Diagnostic Tests-Scoring test result-VISION Q RISK,1,,0.3077819347381592,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CORE10,372-Diagnostic Tests-Scoring test result-CORE10,242,,0.34220921993255615,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20 CIGS/DAILY,372-Diagnostic Tests-Scoring test result-20 CIGS/DAILY,2,,0.30776435136795044,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0/10,372-Diagnostic Tests-Scoring test result-0/10,1,,0.3454592227935791,APPROVED,0,
500-Miscellaneous-Research Study Participation-Research Code,500-Miscellaneous-Research Study Participation-Research Code,6063,,0.5438823103904724,APPROVED,0,
372-Diagnostic Tests-Scoring test result-EDMONTON,372-Diagnostic Tests-Scoring test result-EDMONTON,211,,0.32077595591545105,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAX WHO,372-Diagnostic Tests-Scoring test result-FRAX WHO,2,,0.3514220118522644,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CALCULATEBUPA,372-Diagnostic Tests-Scoring test result-CALCULATEBUPA,1,,0.3328836262226105,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CHADS,372-Diagnostic Tests-Scoring test result-CHADS,196,,0.36786818504333496,APPROVED,0,
372-Diagnostic Tests-Scoring test result-30/20 X 40,372-Diagnostic Tests-Scoring test result-30/20 X 40,2,,0.32632240653038025,APPROVED,0,
501-Miscellaneous-Clinical Trial Participation-Trial Code,501-Miscellaneous-Clinical Trial Participation-Trial Code,1390,,0.4518757164478302,APPROVED,0,
372-Diagnostic Tests-Scoring test result-BLF/SCT,372-Diagnostic Tests-Scoring test result-BLF/SCT,1,,0.30043765902519226,APPROVED,0,
372-Diagnostic Tests-Scoring test result-Q RISK,372-Diagnostic Tests-Scoring test result-Q RISK,192,,0.33714747428894043,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1=2 2=0 3=3,372-Diagnostic Tests-Scoring test result-1=2 2=0 3=3,2,,0.2320197969675064,APPROVED,0,
372-Diagnostic Tests-Scoring test result-31 WEEKS POST,372-Diagnostic Tests-Scoring test result-31 WEEKS POST,1,,0.3494891822338104,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SHEFFIELD,372-Diagnostic Tests-Scoring test result-SHEFFIELD,190,,0.40144455432891846,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2 SYMPTOMS,372-Diagnostic Tests-Scoring test result-2 SYMPTOMS,2,,0.3665829598903656,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PFIZER,372-Diagnostic Tests-Scoring test result-PFIZER,1,,0.3508777916431427,APPROVED,0,
501-Miscellaneous-Clinical Trial Participation-Reference Database,501-Miscellaneous-Clinical Trial Participation-Reference Database,1390,,0.41626790165901184,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0/.00,372-Diagnostic Tests-Scoring test result-0/.00,2,,0.3132035732269287,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CARDIOCALC,372-Diagnostic Tests-Scoring test result-CARDIOCALC,186,,0.35444703698158264,APPROVED,0,
372-Diagnostic Tests-Scoring test result-OXIMETRY,372-Diagnostic Tests-Scoring test result-OXIMETRY,1,,0.3591625690460205,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHQ - 4,372-Diagnostic Tests-Scoring test result-PHQ - 4,2,,0.3704478144645691,APPROVED,0,
372-Diagnostic Tests-Scoring test result-GAD7,372-Diagnostic Tests-Scoring test result-GAD7,186,,0.33831730484962463,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PT FILLED FOR,372-Diagnostic Tests-Scoring test result-PT FILLED FOR,1,,0.335489422082901,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MTS,372-Diagnostic Tests-Scoring test result-MTS,1,,0.3473798334598541,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.246,372-Diagnostic Tests-Scoring test result-0.246,2,,0.34334826469421387,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CHART,372-Diagnostic Tests-Scoring test result-CHART,185,,0.3788580894470215,APPROVED,0,
372-Diagnostic Tests-Scoring test result--0.111111111111111,372-Diagnostic Tests-Scoring test result--0.111111111111111,1,,0.32671859860420227,APPROVED,0,
372-Diagnostic Tests-Scoring test result-12X1.5 AS BP,372-Diagnostic Tests-Scoring test result-12X1.5 AS BP,1,,0.2895582318305969,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CRP CHART,372-Diagnostic Tests-Scoring test result-CRP CHART,2,,0.3332660496234894,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PJHQ-9,372-Diagnostic Tests-Scoring test result-PJHQ-9,1,,0.26753318309783936,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ASKED PATIENT,372-Diagnostic Tests-Scoring test result-ASKED PATIENT,185,,0.3552893400192261,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CORRE 10,372-Diagnostic Tests-Scoring test result-CORRE 10,1,,0.3757529854774475,APPROVED,0,
372-Diagnostic Tests-Scoring test result-16.34,372-Diagnostic Tests-Scoring test result-16.34,1,,0.34233930706977844,APPROVED,0,
372-Diagnostic Tests-Scoring test result-IN PRACTICE,372-Diagnostic Tests-Scoring test result-IN PRACTICE,2,,0.3560091555118561,APPROVED,0,
372-Diagnostic Tests-Scoring test result-RISK CALCULAT,372-Diagnostic Tests-Scoring test result-RISK CALCULAT,182,,0.39299073815345764,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SHEFF TABLE,372-Diagnostic Tests-Scoring test result-SHEFF TABLE,1,,0.3388151526451111,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CURB,372-Diagnostic Tests-Scoring test result-CURB,1,,0.36742761731147766,APPROVED,0,
372-Diagnostic Tests-Scoring test result-VAMP,372-Diagnostic Tests-Scoring test result-VAMP,2,,0.35995030403137207,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PRE LP,372-Diagnostic Tests-Scoring test result-PRE LP,1,,0.36537036299705505,APPROVED,0,
372-Diagnostic Tests-Scoring test result-23/29,372-Diagnostic Tests-Scoring test result-23/29,1,,0.3204382359981537,APPROVED,0,
372-Diagnostic Tests-Scoring test result-OUT OF 27,372-Diagnostic Tests-Scoring test result-OUT OF 27,181,,0.34019050002098083,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SHEFFIELD WM,372-Diagnostic Tests-Scoring test result-SHEFFIELD WM,2,,0.3964920938014984,APPROVED,0,
372-Diagnostic Tests-Scoring test result-IN 100,372-Diagnostic Tests-Scoring test result-IN 100,1,,0.3765958249568939,APPROVED,0,
372-Diagnostic Tests-Scoring test result-/24 = SEVERE,372-Diagnostic Tests-Scoring test result-/24 = SEVERE,1,,0.2702949047088623,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ASSESSMENT,372-Diagnostic Tests-Scoring test result-ASSESSMENT,180,,0.3449344336986542,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ARITHMETIC,372-Diagnostic Tests-Scoring test result-ARITHMETIC,2,,0.34632059931755066,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20X50 / 20,372-Diagnostic Tests-Scoring test result-20X50 / 20,1,,0.31510233879089355,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MCARHTUR,372-Diagnostic Tests-Scoring test result-MCARHTUR,1,,0.30873095989227295,APPROVED,0,
372-Diagnostic Tests-Scoring test result-GAD-7,372-Diagnostic Tests-Scoring test result-GAD-7,178,,0.3949127495288849,APPROVED,0,
372-Diagnostic Tests-Scoring test result-18.1,372-Diagnostic Tests-Scoring test result-18.1,2,,0.35115739703178406,APPROVED,0,
372-Diagnostic Tests-Scoring test result-18.94,372-Diagnostic Tests-Scoring test result-18.94,1,,0.3386489450931549,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MILD,372-Diagnostic Tests-Scoring test result-MILD,175,,0.3685322701931,APPROVED,0,
372-Diagnostic Tests-Scoring test result-OTHER,372-Diagnostic Tests-Scoring test result-OTHER,1,,0.35216352343559265,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUIDIT C,372-Diagnostic Tests-Scoring test result-AUIDIT C,2,,0.3442710041999817,APPROVED,0,
372-Diagnostic Tests-Scoring test result-INTERVI,372-Diagnostic Tests-Scoring test result-INTERVI,1,,0.38091084361076355,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.11,372-Diagnostic Tests-Scoring test result-0.11,173,,0.3580031096935272,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JOINT CARDIAC,372-Diagnostic Tests-Scoring test result-JOINT CARDIAC,1,,0.38793185353279114,APPROVED,0,
372-Diagnostic Tests-Scoring test result-32/35,372-Diagnostic Tests-Scoring test result-32/35,2,,0.336466521024704,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43585,372-Diagnostic Tests-Scoring test result-43585,1,,0.32376185059547424,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBSCRPC,372-Diagnostic Tests-Scoring test result-JBSCRPC,173,,0.2992505729198456,APPROVED,0,
372-Diagnostic Tests-Scoring test result-V,372-Diagnostic Tests-Scoring test result-V,1,,0.38160037994384766,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QFRACTURE2013,372-Diagnostic Tests-Scoring test result-QFRACTURE2013,2,,0.3048441708087921,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAM DIAST,372-Diagnostic Tests-Scoring test result-FRAM DIAST,1,,0.3480723202228546,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAMMINGTON,372-Diagnostic Tests-Scoring test result-FRAMMINGTON,171,,0.33181890845298767,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1.84,372-Diagnostic Tests-Scoring test result-1.84,1,,0.35095924139022827,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CATS,372-Diagnostic Tests-Scoring test result-CATS,2,,0.37578636407852173,APPROVED,0,
372-Diagnostic Tests-Scoring test result-26,372-Diagnostic Tests-Scoring test result-26,170,,0.36915716528892517,APPROVED,0,
372-Diagnostic Tests-Scoring test result-A 13 D 13,372-Diagnostic Tests-Scoring test result-A 13 D 13,1,,0.35314154624938965,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2.95,372-Diagnostic Tests-Scoring test result-2.95,1,,0.35070985555648804,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HAMILTON,372-Diagnostic Tests-Scoring test result-HAMILTON,2,,0.34621354937553406,APPROVED,0,
372-Diagnostic Tests-Scoring test result-DISK,372-Diagnostic Tests-Scoring test result-DISK,169,,0.3818902373313904,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2.5 - 3.5,372-Diagnostic Tests-Scoring test result-2.5 - 3.5,1,,0.3256779611110687,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1=2 2=3 3=3,372-Diagnostic Tests-Scoring test result-1=2 2=3 3=3,1,,0.23370620608329773,APPROVED,0,
372-Diagnostic Tests-Scoring test result-15/40,372-Diagnostic Tests-Scoring test result-15/40,2,,0.32953038811683655,APPROVED,0,
